Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,ema_7,ema_14,macd_7,rsi_7,rsi_14,atr_7,atr_14,upper_7,lower_7,upper_14,lower_14,FT_3_components,FT_6_components,FT_9_components,FT_27_components,FT_81_components,FT_100_components,sentiment_score,target
2022-01-18,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,158.91749572753906,67292000,-0.019862738846190164,-0.02006265472349509,162.36086362407602,164.34713763250153,-0.6535765471637216,34.44193473864692,29.554124763030146,3.808925083705357,3.546820504324777,166.96562562452004,157.8568013076786,171.58428035263097,157.984074662715,158.00020319950633,158.31853767716407,152.8398562191313,158.68697163297549,159.65089999229514,158.78733828289114,0.23191675636093123,158.91749572753906
2022-01-19,158.76199340820312,159.25,156.25,156.2989959716797,156.2989959716797,53242000,-0.016477101806013472,-0.016614359071245203,160.84539671097693,163.2740520777253,-1.2390369906092737,30.274359670244863,28.408136791248296,3.778568812779018,3.5745697021484375,167.991358541713,155.04392413825354,171.52639379253338,156.1988172147211,157.38098296789335,157.75568666125997,151.59448507184678,154.6795687661029,156.7170561745465,156.80239856011045,0.11497134464481742,156.2989959716797
2022-01-20,156.76600646972656,158.0,151.3509979248047,151.66749572753906,151.66749572753906,71974000,-0.02963230963415675,-0.030080217077818206,158.55092146511745,161.7265112310338,-2.1587340922545266,24.71870823055906,24.998528142146867,3.963141305106027,3.880641392299107,169.98468482838663,150.24531307897942,172.19582721887426,153.10409735911125,156.7903423143996,157.18570953372586,150.541320579622,150.22357249606182,150.197580205882,150.80520078414577,0.22059501296047876,151.66749572753906
2022-01-21,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,142.64300537109375,163972000,-0.05950180896147472,-0.06134555364691524,154.57394244161154,159.1820437830418,-4.044550487898638,3.761128729917985,20.676518026442025,4.417569841657366,4.311926705496652,172.14728804080494,141.5915686835254,174.94677909702122,146.91400407122657,156.23053697148305,156.60945975123238,149.70133388747004,146.00503479100996,144.5249488653194,143.77130940247508,0.16320166024794036,142.64300537109375
2022-01-24,139.0,144.94500732421875,135.3520050048828,144.54400634765625,144.54400634765625,155624000,0.01332698348311534,0.01323896043083007,152.06645841812272,157.23030545832373,-3.0237664454083557,10.736131214162441,17.067187645130957,5.436427525111607,4.672641209193638,169.65555618622952,138.17958785673923,174.47030327057226,143.69612434173243,155.70359699428624,156.02802017046366,149.08796720630804,142.68422379368985,142.98163457847582,143.31367672012408,0.14515733226226762,144.54400634765625
2022-01-25,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,139.98599243164062,90824000,-0.031533745543573244,-0.03204163984338446,149.0463419215022,154.93106372143262,-2.8590916970517632,10.510440953813188,16.36865736285249,5.482785906110491,4.701534816196987,168.16700688030295,133.60299085267695,174.73461106846645,139.49810072352574,155.2113152153942,155.44270252345856,148.7065073541345,140.72595024074093,140.88583259387337,141.10505396782466,0.11107005325222742,139.98599243164062
2022-01-26,144.75,145.18499755859375,137.31849670410156,138.87249755859375,138.87249755859375,95602000,-0.007954330670553511,-0.007986135126473034,146.5028808307751,152.78992156638745,-2.0755641712554374,7.023185124719831,17.232209493868083,6.256644112723214,5.065606253487723,163.65163446325502,131.4710767183856,174.85132923255327,135.74074012082286,154.75523707497953,154.85505090131704,148.55379270633242,140.29115731335352,138.4561395366516,138.094309348002,0.0614772566471011,138.87249755859375
2022-01-27,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,139.6374969482422,77516000,0.005508645722495764,0.005493528624727967,144.78653486014187,151.03626495063475,-0.7490155678084607,10.832116118568692,19.367814385775333,6.680572509765625,5.244748796735491,158.2003172654623,131.41382283637924,174.2515412942355,132.9667422227846,154.33665188929933,154.26684901981838,148.61827259698595,141.2231313404801,139.94602657235606,139.86746555892844,0.10055993817743492,139.6374969482422
2022-01-28,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,143.97799682617188,74392000,0.031084056738273746,0.030610731040560252,144.58440035164938,150.0951625340397,1.3803424430858868,26.606289745484048,27.984783530971654,7.118929181780134,5.4487489972795755,151.84104998703097,134.25280464466547,172.83580829984885,131.72876035598262,153.95658561194088,153.6801306913443,148.88042262556007,143.12916004156253,143.71905116738802,144.44428502203377,0.11550642892125301,143.97799682617188
2022-01-31,144.75,150.36050415039062,144.30050659179688,149.57350158691406,149.57350158691406,78308000,0.03886361030218932,0.038127433338896885,145.83167566046555,150.0256077410896,3.6019562280100583,46.16456549517552,37.25023378199661,7.080858503069196,5.521999904087612,150.21596047097316,135.27961012054467,171.3191300972636,131.54365415217836,153.6157951333074,153.09719259864832,149.31350329181123,145.52493373273938,149.27622783470693,148.3506070305729,0.11026866517033392,149.57350158691406
2022-02-01,150.0,151.70799255371094,147.62750244140625,151.19349670410156,151.19349670410156,59220000,0.010830762802234384,0.01077253018259915,147.17213092137456,150.1813262694912,4.320645571487113,71.49065650309379,34.06618863648143,6.402428763253348,5.409999302455357,153.78543090708177,134.1531372081526,168.62419608850567,132.2145163312767,153.31476415463717,152.52060817047604,149.88463367026642,147.98713102393418,152.83145252228204,153.13168612664643,0.12954884829914018,151.19349670410156
2022-02-02,155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,150.6125030517578,87330000,-0.0038427158906232384,-0.0038501180924552735,148.03222395397037,150.23881650712673,3.7796834386654243,66.3364368202308,33.74288374572225,5.9193572998046875,5.677892412458148,155.88387287673615,133.7885514396701,165.48471406709405,133.26907011259345,153.05370066342408,151.9532411088027,150.55613720356723,150.25837676914267,147.22542819155163,148.09848128651964,0.2047493796981241,150.6125030517578
2022-02-03,141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,138.8455047607422,225532000,-0.0781276325178123,-0.08134849507057182,145.73554415566332,148.71970827427546,0.0825360991980797,47.788251155099694,28.761592485768546,6.049357822963169,5.766071864536831,156.0824728369825,133.26409785916707,163.25423263409178,132.30405158047293,152.8325360275083,151.39825692308915,151.28710385800676,152.2693025212697,143.50042852876268,141.71844071847872,0.08700628841834913,138.8455047607422
2022-02-04,155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,157.63949584960938,253456000,0.13535901735711864,0.1269489157684572,148.71153207914983,149.90901328432,3.807847754613746,71.5896348463518,46.81095025275372,8.119070870535714,7.187857491629464,161.00256940858014,133.70600079928818,161.7934583668552,133.12218232789928,152.65092571539105,150.8591306972878,152.0351024816221,154.07714105125004,153.00510873828316,154.66784142403435,0.04374593083235993,157.63949584960938
2022-02-07,158.52000427246094,162.6909942626953,157.25,157.9355010986328,157.9355010986328,102624000,0.0018777353189827206,0.001875974577811346,151.01752433402058,150.9792116595617,4.372744629536701,71.27972419608653,49.273736939204525,8.12906973702567,7.404821123395648,163.72802928648983,136.20854210720435,161.48948284517635,133.28587290259148,152.50825164056008,150.33964925713155,152.75796975947063,155.75524419626646,161.15628211831918,160.7436461158361,0.17832414921688403,157.9355010986328
2022-02-08,156.75050354003906,161.79249572753906,155.55050659179688,161.4134979248047,161.4134979248047,76040000,0.022021627828944013,0.021782653816835956,153.6165177317166,152.37044982826077,4.536724084451814,70.69177137323175,53.73509512243718,8.153854370117188,7.636391775948661,167.41850644763795,137.49963668852277,163.06253931541409,132.44345956851447,152.4036261178482,149.84390592301835,153.41559805625053,157.28845159674833,160.24760438846297,158.99265475660692,0.11870134647507946,161.4134979248047
2022-02-09,162.87350463867188,163.83450317382812,160.25,161.1894989013672,161.1894989013672,68786000,-0.0013877341505965646,-0.0013886979453967615,155.50976302412926,153.5463230380083,3.5212404116787397,65.79978763871351,57.43233135720316,7.754139491489956,7.4174989972795755,170.1246438221529,138.11235568956585,165.26243428058703,131.6038507710313,152.33589741015072,149.3762861296226,153.97164389655822,158.5261633957973,160.8012978396948,163.06970659330221,0.01830355561169429,161.1894989013672
2022-02-10,158.35000610351562,160.7165069580078,157.75,159.0034942626953,159.0034942626953,68268000,-0.013561706274733853,-0.013654506185153747,156.38319583377077,154.27394586796657,1.7848730309456275,60.46187631735152,64.29625351039232,7.594999040876116,6.998713902064732,171.37709194012427,139.09133544547842,166.9627939032839,132.24070384713463,152.30365683425237,148.9414423667432,154.39508190802306,159.21887338781485,159.67806606945655,157.72911336679473,0.2630091857724807,159.0034942626953
2022-02-11,158.13450622558594,159.0,152.73399353027344,153.2935028076172,153.2935028076172,77100000,-0.03591110674363196,-0.03657177570139793,155.61077257723238,154.14322012658667,-0.7332088631185703,53.15746155200857,57.16837064449291,7.602785382952009,6.761071341378348,171.37090325410418,139.86352406174404,167.43269837418808,133.02072744193913,152.30524738512722,148.54425714380287,154.66153561585173,159.12544983425602,153.48833303830526,153.98545465345725,0.22822780038244653,153.2935028076172
2022-02-14,151.75100708007812,158.44850158691406,151.64999389648438,155.16700744628906,155.16700744628906,83230000,0.012221683270054351,0.012147601490993105,155.49983129449654,154.279725102547,-1.0598269399162121,75.06258347196513,63.009924336318015,7.664714268275669,6.857036045619419,163.90002758041425,151.99768621701878,167.6273846912667,134.99475755552456,152.33877382892584,148.18979299730032,154.75432623123658,158.14415707644412,153.81098196466442,154.96159439132134,0.19655275750528134,155.16700744628906
2022-02-15,157.60549926757812,158.0070037841797,154.6374969482422,156.510498046875,156.510498046875,56440000,0.008658352201907249,0.008621083638872947,155.75249798259117,154.57716149512405,-0.7439909227584254,46.26431616638763,65.05617520913307,4.952573503766741,6.535822187151227,163.83823150581597,151.7369114908358,167.40660623213984,137.73525037012018,152.4021142060128,147.88322893845657,154.66519306595265,156.40572461773962,158.35271185573626,156.3692175312137,0.1472966362269103,156.510498046875
2022-02-16,155.79049682617188,158.83399963378906,154.7344970703125,158.10049438476562,158.10049438476562,52704000,0.010159039538768955,0.010107783346743868,156.33949708313477,155.04693921374292,-0.21606092626380557,50.502875500991976,65.54151271677681,4.760931832449777,6.445000784737723,163.86577536632922,151.75650856921766,166.94898786759367,140.83043979702686,152.492932676921,147.6297831671905,154.39465384197456,154.2791273044883,156.8406596659791,158.4390561552606,0.09582467415883258,158.10049438476562
2022-02-17,158.14599609375,160.3489990234375,154.5,154.65249633789062,154.65249633789062,64032000,-0.021808901106176726,-0.022050230393006454,155.91774689682373,154.99434683029594,-0.9868343040570713,29.35570110823174,59.12249496646046,4.704790387834821,6.429322378976004,162.35029982387013,151.34026937255842,166.3991364905993,142.90521967569538,152.60869363599315,147.4346223463718,153.95198925346222,152.27593561096407,154.65152592035443,154.24301284143723,0.06982492749807724,154.65249633789062
2022-02-18,155.49949645996094,155.49949645996094,150.89300537109375,152.60150146484375,152.60150146484375,63604000,-0.013261957754408193,-0.013350682834785058,155.08868553882874,154.67530078156898,-1.6330648578167961,26.409167690095856,52.75463237374261,4.850788661411831,6.302464076450893,160.38351218392674,150.8533434592094,166.32041370645842,143.41651387096906,152.7466770098427,147.30275822341895,153.3548529137685,150.88267291125163,153.73703258703878,153.0024853310366,0.04603135429631054,152.60150146484375
2022-02-22,150.47850036621094,152.9824981689453,148.48550415039062,150.19749450683594,150.19749450683594,66128000,-0.015753494788264932,-0.01587889987657254,153.86588778083055,154.07825994493788,-2.1599752504018,26.096612578820583,49.106659936803524,5.069429670061384,6.33221435546875,159.5827478566478,149.1381078562428,166.35946021393977,143.2351813353069,152.90399465062444,147.23893288988975,152.62852448476818,150.38388450729585,148.6523469445683,149.82713265926077,0.1324501386989668,150.19749450683594
2022-02-23,151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,144.82699584960938,64244000,-0.03575624663287669,-0.03641116014436802,151.60616479802525,152.84475806556074,-3.2364485345858256,26.58662208430421,45.221391224608055,5.190285818917411,6.39653560093471,162.11071434000144,144.19113938488698,166.95967287006465,141.80846765030367,153.07760772751428,147.24749446810847,151.80483955011152,150.7467589039154,146.0496936035884,145.19716339252582,0.04818785059257348,144.82699584960938
2022-02-24,139.83749389648438,151.74899291992188,139.5,151.35800170898438,151.35800170898438,100786000,0.04509522427819257,0.04410800497645021,151.54412402576503,152.6465238846839,-1.2175928145686135,41.6241375908713,61.313393892619615,5.968926565987723,6.816820417131696,161.4571707765643,143.75639559480848,164.40092376392707,146.15471632047584,153.26434501378577,147.3322654910771,150.9208439155949,151.616815726838,150.71058747245254,150.92298812561867,0.09506687601122069,151.35800170898438
2022-02-25,150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,153.7884979248047,62396000,0.01605793012842116,0.015930365373768938,152.10521750052493,152.79878709003333,0.3481973836727479,44.287512128577326,45.054706473191104,6.169926234654018,5.561249869210379,160.48807441311777,143.94777763766348,164.05103102555944,145.9544664981571,153.46092196148643,147.4964066820229,150.0172318406661,152.43167262817406,154.12771840080734,154.36181719921814,0.14734559130189956,153.7884979248047
2022-02-28,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,153.56300354003906,57684000,-0.0014662630028149382,-0.0014673390183547882,152.46966401040345,152.90068261670078,0.7749465527525337,39.89895181358872,44.37483117976293,6.098567417689732,5.429749625069754,158.24585934604679,144.8935667490983,163.6034826666079,145.77737234873806,153.6639604509843,147.74227922760377,149.13663668400608,152.61370241375016,153.0955933921774,152.79718199486544,0.16978765409956953,153.56300354003906
2022-03-01,152.7324981689453,154.0989990234375,149.9770050048828,151.14199829101562,151.14199829101562,44874000,-0.015765550251120253,-0.015891148369833387,152.1377475805565,152.6661913732761,0.1918168874142301,41.81072226422509,36.416410090010686,5.8518524169921875,5.278321402413504,157.16604175999416,144.97038489318666,162.14762550097691,145.76587242382777,153.87000909860996,148.07130895971528,148.32184818537803,151.77163734744533,151.9524034554806,152.11309267400492,-0.13221618914548172,151.14199829101562
2022-03-02,150.8489990234375,152.99949645996094,148.75,152.05250549316406,152.05250549316406,47334000,0.0060241839623909055,0.006006111112644554,152.11643705870839,152.58436658926115,0.24346736090426613,48.64732770243089,38.13223202082759,5.800853184291294,5.3258209228515625,157.00920220744766,144.97036845382465,160.39460449410828,146.21360865809598,154.07556400228037,148.48385610217625,147.61403287004063,149.83839720973418,151.01559190632358,150.91582970540594,0.21010685007212554,152.05250549316406
2022-03-03,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,147.89849853515625,65198000,-0.027319556126581324,-0.02769967430173762,151.06195242782036,151.95958418204717,-0.7884746642568392,44.78520515211362,36.277591341372954,6.168853759765625,5.619141714913504,157.11753494314388,144.20517972621997,159.33445387604127,145.68733131508594,154.27708980238333,148.97909438934283,147.051032788351,147.09817545884582,148.91529350733225,149.11158451642217,0.08707619660671335,147.89849853515625
2022-03-04,147.15899658203125,147.85000610351562,143.8070068359375,145.64100646972656,145.64100646972656,60934000,-0.0152637929917393,-0.015381483821486462,149.7067159382969,151.11710715373775,-1.4534961446879646,52.15005356292172,39.661722022494146,5.730425153459821,5.460355486188616,156.75498141991022,144.80030771234425,159.68485090410132,144.24372052447012,154.47104093334,149.55490341517245,146.66581310345217,144.098698402784,144.75520490518463,144.4736695840674,0.19596650652692038,145.64100646972656
2022-03-07,145.44349670410156,146.09449768066406,137.41650390625,137.4530029296875,137.4530029296875,86934000,-0.05622045424233624,-0.05786267214586164,146.64328768614456,149.29522659053103,-3.31765551210584,16.228700183072803,29.556831200976845,5.220282418387277,5.5946044921875,160.42968140827116,137.1527509298985,161.39234457039296,140.00565478437827,154.65388294015563,150.20777801722826,146.48512119279314,141.4864431008558,138.2947492407085,138.44564406746977,0.19669709789792097,137.4530029296875
2022-03-08,136.68350219726562,140.69949340820312,133.57249450683594,136.01449584960938,136.01449584960938,91662000,-0.010465446730283379,-0.010520594620232346,143.98608972701078,147.5244624917415,-3.411686996169252,4.646626365950539,26.397978052934135,5.556067330496652,5.862996782575335,160.30724599391507,132.19690003705588,161.9264232774897,136.54357576338643,154.82211373392826,150.9327583371594,146.52840936422902,139.82669537309,135.11567105985236,135.30258807946706,0.14462180482526787,136.01449584960938
2022-03-09,139.5,140.25,136.8280029296875,139.2790069580078,139.2790069580078,82656000,0.024001199930983708,0.02371769842423075,142.80931903476005,146.42506842057702,-1.6861322646318477,18.445754996817996,29.131074014106787,5.646854945591518,5.872711181640625,157.43643478960408,130.98656936078655,160.5239712348931,135.25724388787472,154.97228466070752,151.72338392683102,146.80706056144305,139.46844089167305,140.12976076566346,139.65306863655016,0.08362234456477839,139.2790069580078
2022-03-10,145.68499755859375,148.67449951171875,143.97799682617188,146.8175048828125,146.8175048828125,135062000,0.05412515560997311,0.05271118653269623,143.81136549677316,146.47739328220842,1.3521770498252677,42.20854841086388,42.03518655825079,6.400211879185268,6.126032148088727,155.66119797338845,131.52623663180125,159.35337669257416,135.30855393661113,155.10102125928182,152.57167489007603,147.32394220057455,140.48961585317855,146.334131735315,146.77359266267692,0.06719540682191055,146.8175048828125
2022-03-11,149.57449340820312,149.6750030517578,145.36900329589844,145.52450561523438,145.52450561523438,68900000,-0.008806846762653975,-0.008845856240147519,144.23965052638846,146.35034159327856,1.9316964109657917,38.398386801974844,42.693134920159785,6.408283778599331,6.1045684814453125,152.47695471896878,132.8453370639553,158.48284420395964,135.16808701813858,155.20504358541316,153.46814256960496,148.07329825698332,142.7238991215423,145.35838621101328,145.31233789597593,0.16265444898104597,145.52450561523438
2022-03-14,145.9810028076172,147.4499969482422,140.88400268554688,141.85299682617188,141.85299682617188,74086000,-0.025229488143872714,-0.025553208143987614,143.6429871013343,145.750695624331,0.9872396558577581,39.068409696662016,41.60420980102746,6.335854666573661,6.252354213169643,150.4588052618931,133.13620031846406,157.99689885213868,134.46196127272182,155.28118598272334,154.40183171552104,149.0409746498732,145.8415924356696,142.6125330856386,142.19446224590982,0.18770600233411358,141.85299682617188
2022-03-15,142.85000610351562,147.98500061035156,142.0,147.3665008544922,147.3665008544922,75584000,0.038867730338306705,0.038131399237698906,144.5738655396238,145.96613632168584,2.0389878999182147,52.791381724326556,52.54778327898295,6.634283883231027,6.1823545183454245,151.29397952612737,132.7940244498771,158.1634498884676,134.65819666566188,155.32641618384352,155.36039541755147,150.20495858157742,149.4453675176547,146.47672976968377,147.04900446844965,-0.1263440566448988,147.3665008544922
2022-03-16,148.5,153.14999389648438,147.35350036621094,153.10400390625,153.10400390625,84958000,0.038933563723705156,0.038194767554591016,146.70640013128036,146.91785199962771,3.508956829983964,77.49935655456417,51.78003515703996,6.2226409912109375,5.721461704799107,155.66979904931856,132.88991949141803,158.5484806842597,134.52259475519344,155.33785362955615,156.330203361508,151.53619945580658,153.14876186728355,153.51508782270255,153.25091553359337,0.12198134092839776,153.10400390625
2022-03-17,152.6405029296875,157.49850463867188,152.13999938964844,157.23899841308594,157.23899841308594,72934000,0.027007748989816838,0.026649476185547645,149.33954970173176,148.29400485475549,4.329645793807548,84.06437453132891,53.39960599617061,5.969999040876116,5.763033185686384,159.69107835711648,134.93278377318487,159.5535847925904,134.01041928804574,155.3127868984508,157.29648319788996,152.99966791878586,156.6241253366998,157.65354820828256,157.37000011337426,0.2162904003014429,157.23899841308594
2022-03-18,156.81300354003906,161.593994140625,156.01100158691406,161.25050354003906,161.25050354003906,102962000,0.025512151358369817,0.025192147663773062,152.31728816130857,150.02153801279331,4.65538460170885,84.4375289386176,57.04828459956082,6.162497384207589,5.904676164899554,164.37089482391835,136.53053775839194,161.89399776647753,132.7682205998729,155.24869014505887,158.2434940051083,154.55560091925628,159.62542838011584,160.16029087027096,160.79821377963194,0.18823019027159585,161.25050354003906
2022-03-21,161.12100219726562,163.08399963378906,159.55299377441406,161.4915008544922,161.4915008544922,66538000,0.0014945523217748669,0.001493436589994942,154.61084133460446,151.5508663916865,3.718975101911051,79.82154364068586,59.88405491288963,5.324713570731027,5.862462724958148,168.22277625462107,136.87122660531196,164.4090397335676,131.73167899899377,155.14323845049321,159.15473001116214,156.1608748120642,161.99995067614208,162.73629939248684,162.2336136146255,-0.1540536304517471,161.4915008544922
2022-03-22,161.8054962158203,166.16700744628906,161.69900512695312,164.88900756835938,164.88900756835938,64086000,0.02103830044237709,0.020820051155123025,157.1803828930432,153.3292852152429,3.2948782703122035,86.25290235296268,61.70326605167643,5.377500261579241,5.892892020089286,172.0073779182253,138.61933978545773,167.5745539763863,130.39995076691724,154.9943219962533,160.01315192635465,157.77044562874997,163.69837730642286,163.99581395495244,163.9576956948279,0.13077666487591355,164.88900756835938
2022-03-23,163.7050018310547,166.3699951171875,162.68699645996094,163.4080047607422,163.4080047607422,55812000,-0.008981816492546923,-0.009022396175222974,158.73728835996795,154.67311448797614,1.8309619764393634,93.95928543821772,64.86480952886542,4.965643746512277,5.650749206542969,170.93599195637245,145.84929944290212,170.1904333140547,129.99971517576114,154.80005897903345,160.80144245685932,159.3387957426391,164.7803972294041,163.79919647310024,164.38005001871846,0.14000237675706217,163.4080047607422
2022-03-24,163.74949645996094,164.11849975585938,160.0500030517578,163.64950561523438,163.64950561523438,56798000,0.0014779010051912955,0.0014768099843156708,159.96534267378456,155.86996663827722,0.7395655361809084,92.30448423417887,67.9537251616087,4.670857020786831,5.652570452008929,169.0528719782335,152.3847064955388,172.52664716277616,130.23614406211226,154.5588071920372,161.5022818356465,160.8213291449075,165.40249730084594,163.51791608973522,162.8005809890918,0.12783211934405148,163.64950561523438
2022-03-25,164.0,165.36849975585938,162.25,164.77349853515625,164.77349853515625,49032000,0.006868294014676479,0.0068448147304497955,161.16738163912748,157.05710422452776,0.19717120958446,89.87798391890624,81.70274625068612,4.288286481584821,5.255463736397879,167.7516305755495,157.02008922076746,173.97768564693413,132.68803352159264,154.26917420641266,162.09863854381467,162.1756631555266,165.7750495102759,165.00779466468384,165.35654718707437,0.18901539408357526,164.77349853515625
2022-03-28,164.97500610351562,169.03750610351562,164.89999389648438,168.99049377441406,168.99049377441406,59854000,0.025592678900108856,0.025270668800862157,163.12315967294913,158.64822283117928,0.7084817078492955,89.93439555972223,85.94739550776279,4.131929670061384,5.05096435546875,169.2665685164093,158.86272138314425,175.32139915599643,136.05517685893105,153.93002609493217,162.57406982094312,163.36277222435396,166.08916295056932,168.5134907258511,168.76259418750257,0.10636921244369016,168.99049377441406
2022-03-29,170.38400268554688,170.8314971923828,167.86849975585938,169.31500244140625,169.31500244140625,66154000,0.00192027764251268,0.0019184362663260243,164.67112036506342,160.0704601125429,0.4546702647648173,86.56870084814837,84.98495520329581,3.7576446533203125,4.9600710187639505,171.04458018693936,159.388852255862,176.27050800094239,139.39692451161343,153.54049464888678,162.91302609518993,164.34794903460426,166.43384930560308,169.82288212384668,169.17289666392813,0.12480800353235273,169.31500244140625
2022-03-30,168.50950622558594,168.95050048828125,165.5,166.30099487304688,166.30099487304688,56168000,-0.01780118433038691,-0.017961531171231216,165.07858899205928,160.90119808061007,-0.8294657570358819,67.42631570217777,75.3674583232012,3.7461438860212053,4.535428728376116,170.7301012243476,161.0774723666122,177.00998419714833,141.44080402829812,153.09998304830467,163.10115311780606,165.10155883090664,166.73907071339497,166.14731828253744,166.74894636355097,0.03876319470318605,166.30099487304688
2022-03-31,166.44500732421875,166.4949951171875,162.95350646972656,162.99749755859375,162.99749755859375,59966000,-0.019864567358571672,-0.020064520292900095,164.5583161336929,161.18070467767458,-2.223141771728738,43.09945179491519,71.61802040998177,3.584141322544643,4.480820792061942,170.91533789069882,160.3518042688994,176.47975922157306,144.46717071006756,152.60816995497024,163.1255853752007,165.59957414320678,166.77928083272008,162.5681950986963,162.37384561501943,0.13223083947221406,162.99749755859375
2022-04-01,164.14950561523438,165.82699584960938,162.3195037841797,163.55999755859375,163.55999755859375,57090000,0.003450973226124532,0.0034450322821231614,164.30873648991812,161.4979437284638,-2.3478850822817945,50.59432535927418,79.09472356341492,3.5590689522879466,4.262356349400112,170.8954403404037,160.4151283328664,173.94424993072255,150.10368010554976,152.06501200726174,162.97522428431648,165.8238882452311,166.25153619166556,164.43439234383916,164.19124324812068,0.1679224885506197,163.55999755859375
2022-04-04,164.125,168.39450073242188,163.20550537109375,168.34649658203125,168.34649658203125,49882000,0.029264484561530857,0.028844454497230148,165.3181765129464,162.41108410893946,-0.9451847046856425,63.550054143519944,78.67921009915686,3.719140189034598,4.194998604910714,171.57075013755704,161.08181595479786,172.38899860830378,154.65607367475985,151.47074470548185,162.64099476017012,165.76241617892836,164.90897778892446,167.46000439208592,167.87673296394067,0.07289635296044918,168.34649658203125
2022-04-05,167.7415008544922,168.11050415039062,163.26600646972656,164.05499267578125,164.05499267578125,53728000,-0.025492089193307588,-0.025822642256601212,165.00238055365512,162.6302719178517,-1.6071968042830158,48.24750494247672,65.58592843994778,3.9657113211495534,4.1269989013671875,171.63538723488196,160.8118914690801,170.83674647236168,157.7727527777778,150.82588168606753,162.11607398071095,165.40900146057953,162.69948551110573,164.5131288471198,164.23107651465466,0.093937642322589,164.05499267578125
2022-04-06,161.65049743652344,162.1999969482422,157.25450134277344,158.75599670410156,158.75599670410156,79056000,-0.032300120131985244,-0.03283328123701215,163.44078459126672,162.1137018893517,-2.994902115188779,26.288739972538934,52.08981640692331,4.063066755022321,4.097498212541852,171.92988588395042,157.59325079992237,170.47349849699324,158.3527147947199,150.1312123927692,161.3960865626532,164.7631542140725,159.84692351875128,158.8982765905923,158.93863279736357,0.19686004417269562,158.75599670410156
2022-04-07,158.39999389648438,160.07899475097656,154.51150512695312,157.7845001220703,157.7845001220703,68136000,-0.0061194323502751224,-0.0061382328144399005,162.02671347396762,161.5364749870475,-3.1760126400444904,24.063697214448155,44.7887491970267,4.435137067522321,4.096390860421317,170.68753761978346,155.54116982999332,171.0143510930465,157.31671885324255,149.3877981625358,160.47926089785923,163.82965211629485,156.8279240081388,157.19992207940888,157.26110159770568,0.1411664062464925,157.7845001220703
2022-04-08,156.75,157.36849975585938,154.2310028076172,154.4604949951172,154.4604949951172,46002000,-0.021066740550443774,-0.021291810941382654,160.135158854255,160.59301098812347,-3.464291141144166,23.73272185787799,40.325549833546646,4.390422276088169,4.0682830810546875,170.75866490970844,152.0870425749456,172.1839140595688,155.1427264782381,148.59696675335442,159.36654207464832,162.6180389789653,154.23724003137713,155.17442595882184,155.2260906600471,0.15419697648224906,154.4604949951172
2022-04-11,152.71299743652344,154.13650512695312,150.5345001220703,151.1219940185547,151.1219940185547,52112000,-0.021613947156313595,-0.021850949776512304,157.88186764532992,159.3302087255143,-3.6574528440528145,23.695920647678037,31.026198476518772,4.399067470005581,3.9916043962751115,171.6767358070209,147.7759706661934,173.46736700189112,151.89255731451513,147.76030535063484,158.06165760992405,161.14205695540434,152.5835149814765,150.49405289024534,150.27290478743654,0.07511855715217686,151.1219940185547
2022-04-12,153.6925048828125,155.0989990234375,150.38299560546875,150.78750610351562,150.78750610351562,55178000,-0.002213363562407644,-0.0022158166719546393,156.10827725987633,158.19118170924781,-2.953448326455509,21.420425911990563,32.03870845011147,4.571711948939732,4.065390450613839,170.96867770915483,144.83474549117997,174.27735789160909,149.2796380451934,146.87965209782047,156.57113313068115,159.41904730991644,152.0930168211017,151.33462834436514,151.5357051142514,0.11541543561693016,150.78750610351562
2022-04-13,150.01849365234375,156.02499389648438,149.60000610351562,155.54100036621094,155.54100036621094,53390000,0.03152445706895657,0.031037763445815297,155.96645803645998,157.8378241968429,-0.7822212548814589,21.30419053650111,39.773476497233986,4.748282296316964,4.233711242675781,165.3521542092864,146.7925557865283,174.07062645884275,148.32801158524205,145.95708620571122,154.90425614863025,157.4693516100576,152.603571307477,154.9460420139098,155.06248089894837,-0.0016775286135319559,155.54100036621094
2022-04-14,155.38999938964844,155.89700317382812,151.4720001220703,151.7064971923828,151.7064971923828,51598000,-0.024652684274885983,-0.024961650159491106,154.9014678254407,157.02031392958153,-0.7355291914217759,21.749663657797385,34.574427268472945,4.6883544921875,4.327032906668527,160.77494744926867,147.8416209798608,173.89367146145278,146.63825210509296,144.9949167034335,153.07298714802548,155.31574040042935,153.59956185717587,152.37555475976367,151.80151014452406,0.1711072361044859,151.7064971923828
